time,pivot_x,pivot_y,tipA_x,tipA_y,tipB_x,tipB_y,tipC_x,tipC_y,ball1A_x,ball1A_y,ball2A_x,ball2A_y,ball1B_x,ball1B_y,ball2B_x,ball2B_y,ball1C_x,ball1C_y,ball2C_x,ball2C_y
9.0500,0.000000,0.000000,1.762793,-0.364087,-1.196706,-1.344580,-0.260781,1.781009,1.803121,-0.762049,1.696999,-1.147715,-1.214031,-1.744205,-1.552741,-1.956986,-0.472386,1.441564,-0.442455,1.042685
9.0600,0.000000,0.000000,1.761604,-0.369797,-1.201056,-1.340696,-0.255009,1.781845,1.813246,-0.766449,1.695806,-1.148821,-1.202211,-1.740694,-1.542413,-1.951080,-0.460201,1.438485,-0.438063,1.039098
9.0700,0.000000,0.000000,1.760406,-0.375463,-1.205363,-1.336824,-0.249274,1.782656,1.822800,-0.770567,1.695086,-1.149630,-1.190778,-1.736558,-1.531630,-1.945891,-0.447309,1.435118,-0.433705,1.035350
9.0800,0.000000,0.000000,1.759210,-0.381027,-1.209584,-1.333007,-0.243637,1.783435,1.831734,-0.774397,1.694842,-1.150244,-1.179754,-1.731893,-1.520462,-1.941459,-0.433717,1.431484,-0.429366,1.031508
9.0900,0.000000,0.000000,1.758030,-0.386433,-1.213676,-1.329282,-0.238153,1.784176,1.840008,-0.777943,1.695067,-1.150759,-1.169153,-1.726796,-1.508964,-1.937813,-0.419433,1.427612,-0.425025,1.027651
9.1000,0.000000,0.000000,1.756880,-0.391629,-1.217601,-1.325688,-0.232877,1.784872,1.847596,-0.781207,1.695752,-1.151266,-1.158991,-1.721371,-1.497182,-1.934975,-0.404467,1.423545,-0.420656,1.023873
9.1100,0.000000,0.000000,1.755772,-0.396567,-1.221323,-1.322259,-0.227858,1.785520,1.854477,-0.784198,1.696882,-1.151844,-1.149281,-1.715718,-1.485148,-1.932958,-0.388829,1.419339,-0.416225,1.020278
9.1200,0.000000,0.000000,1.754718,-0.401206,-1.224813,-1.319027,-0.223139,1.786116,1.860639,-0.786927,1.698441,-1.152566,-1.140033,-1.709939,-1.472887,-1.931769,-0.372540,1.415064,-0.411693,1.016985
9.1300,0.000000,0.000000,1.753728,-0.405511,-1.228047,-1.316017,-0.218754,1.786658,1.866074,-0.789410,1.700410,-1.153491,-1.131258,-1.704130,-1.460414,-1.931410,-0.355631,1.410806,-0.407008,1.014119
9.1400,0.000000,0.000000,1.752810,-0.409459,-1.231007,-1.313248,-0.214730,1.787146,1.870781,-0.791667,1.702773,-1.154673,-1.122964,-1.698380,-1.447739,-1.931878,-0.338152,1.406663,-0.402110,1.011810
9.1500,0.000000,0.000000,1.751970,-0.413037,-1.233686,-1.310732,-0.211081,1.787581,1.874763,-0.793724,1.705512,-1.156152,-1.115162,-1.692769,-1.434864,-1.933165,-0.320172,1.402744,-0.396930,1.010178
9.1600,0.000000,0.000000,1.751211,-0.416246,-1.236085,-1.308470,-0.207806,1.787964,1.878026,-0.795611,1.708611,-1.157962,-1.107864,-1.687362,-1.421787,-1.935258,-0.301786,1.399161,-0.391394,1.009327
